id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,placement_classification,attributed_sales_same_sku14d,sales7d,campaign_rule_based_budget_amount,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,campaign_applicable_budget_rule_name,acos_clicks14d,units_sold_clicks30d,qualified_borrows,campaign_budget_currency_code,campaign_applicable_budget_rule_id,units_sold_same_sku14d,units_sold_clicks7d,campaign_bidding_strategy,attributed_sales_same_sku7d,top_of_search_impression_share,royalty_qualified_borrows,sales1d,add_to_list,purchases_same_sku14d,spend,purchases_same_sku1d,campaign_budget_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
84199,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,59.97,1.0952558834516248,4,Other on-Amazon,59.97,87.96,,59.97,0,3,PAUSED,3,300.0,4,3,2.97,4,423904171460856,0.7009345794392523,0,,91.30286493860847,4,0,USD,,3,4,manual,59.97,,0,87.96,0,3,80.31,3,DAILY_BUDGET,4,3,80.31,Amazon,87.96,87.96,3852,3,4,4,27,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84200,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,19.99,0.7123689727463312,1,Other on-Amazon,33.98,33.98,,33.98,0,1,PAUSED,2,300.0,2,2,2.98,2,423904171460856,0.5020395356134295,0,,140.37669217186584,2,0,USD,,2,2,manual,33.98,,0,19.99,0,2,47.7,1,DAILY_BUDGET,1,2,47.7,Amazon,33.98,33.98,3187,2,2,2,16,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84208,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,300.0,0,0,0.0,0,423904171460856,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,7,0,0,0,0,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84209,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,300.0,0,0,0.0,0,423904171460856,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,14,0,0,0,0,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84210,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,0.0,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,300.0,0,0,2.79,0,423904171460856,8.695652173913043,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,5.59,0,DAILY_BUDGET,0,0,5.59,Amazon,0.0,0.0,23,0,0,0,2,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84211,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,19.99,3.261011419249592,1,Top of Search on-Amazon,19.99,19.99,,19.99,0,1,PAUSED,1,300.0,1,1,3.06,1,423904171460856,13.333333333333334,0,,30.665332666333168,1,0,USD,,1,1,manual,19.99,,0,19.99,0,1,6.13,1,DAILY_BUDGET,1,1,6.13,Amazon,19.99,19.99,15,1,1,1,2,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84212,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,300.0,0,0,0.0,0,423904171460856,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,36,0,0,0,0,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84213,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,0.0,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,300.0,0,0,3.5,0,423904171460856,6.521739130434782,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,10.5,0,DAILY_BUDGET,0,0,10.5,Amazon,0.0,0.0,46,0,0,0,3,Inner-SP-KW-gumm-magnesium-EM-CPC-222,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84228,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1.0,0,0,0.0,0,399896724869227,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,19,0,0,0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84229,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1.0,0,0,0.0,0,399896724869227,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,21,0,0,0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84230,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1.0,0,0,0.0,0,399896724869227,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,43,0,0,0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84231,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1.0,0,0,0.0,0,399896724869227,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,22,0,0,0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84232,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1.0,0,0,0.0,0,399896724869227,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,16,0,0,0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84233,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1.0,0,0,0.07,0,399896724869227,1.8867924528301887,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.07,0,DAILY_BUDGET,0,0,0.07,Amazon,0.0,0.0,53,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84234,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1.0,0,0,0.0,0,399896724869227,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,228,0,0,0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84249,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,79.96,0.6174994208046952,4,Other on-Amazon,79.96,79.96,,79.96,0,4,ENABLED,4,1.0,4,4,2.49,4,399896724869227,0.6409466288672501,0,,161.94347173586797,4,0,USD,,4,4,manual,79.96,,0,79.96,0,4,129.49,4,DAILY_BUDGET,4,4,129.49,Amazon,79.96,79.96,8113,4,4,4,52,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84250,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,59.97,1.1403911690620834,5,Other on-Amazon,99.95,153.93,,99.95,0,3,ENABLED,5,1.0,7,5,2.5,7,399896724869227,0.6613594611145132,0,,87.6892093808874,7,0,USD,,5,7,manual,99.95,,0,113.95,0,5,134.98,3,DAILY_BUDGET,5,5,134.98,Amazon,153.93,153.93,8165,5,7,7,54,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84251,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,139.93,0.8148730491497788,7,Other on-Amazon,139.93,139.93,,139.93,0,7,ENABLED,7,1.0,7,7,2.49,7,399896724869227,0.6144803633449105,0,,122.71850210819694,7,0,USD,,7,7,manual,139.93,,0,139.93,0,7,171.72,7,DAILY_BUDGET,7,7,171.72,Amazon,139.93,139.93,11229,7,7,7,69,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84252,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,119.94,1.7070763631273185,8,Other on-Amazon,159.92,243.89,,159.92,0,6,ENABLED,8,1.0,11,8,2.46,11,399896724869227,0.5891315388522093,0,,58.57968756406577,11,0,USD,,8,11,manual,159.92,,0,175.92,0,8,142.87,6,DAILY_BUDGET,8,8,142.87,Amazon,243.89,243.89,9845,8,11,11,58,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84253,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,19.99,0.40438263801095653,2,Other on-Amazon,19.99,47.98,,19.99,0,1,ENABLED,1,1.0,2,1,2.47,2,399896724869227,0.5756776205325018,0,,247.2905377240517,2,0,USD,,1,2,manual,19.99,,0,47.98,0,1,118.65,1,DAILY_BUDGET,2,1,118.65,Amazon,47.98,47.98,8338,1,2,2,48,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84254,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,159.92,1.6191229866865282,8,Other on-Amazon,173.91,159.92,,173.91,0,8,ENABLED,8,1.0,8,9,2.5,9,399896724869227,0.533498759305211,0,,61.76183083203956,9,0,USD,,9,8,manual,159.92,,0,159.92,0,9,107.41,8,DAILY_BUDGET,8,8,107.41,Amazon,173.91,173.91,8060,9,9,9,43,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84255,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,119.94,1.1439198855507868,6,Other on-Amazon,119.94,119.94,,119.94,0,6,ENABLED,6,1.0,6,6,2.44,6,399896724869227,0.5597500650872169,0,,87.41870935467733,6,0,USD,,6,6,manual,119.94,,0,119.94,0,6,104.85,6,DAILY_BUDGET,6,6,104.85,Amazon,119.94,119.94,7682,6,6,6,43,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84270,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,259.87,0.9023190442726633,15,Top of Search on-Amazon,279.86,333.84,,279.86,0,13,ENABLED,14,1.0,16,14,3.43,16,399896724869227,10.207939508506616,0,,110.82554517133958,16,0,USD,,14,16,manual,279.86,,0,313.85,0,14,369.98,13,DAILY_BUDGET,15,14,369.98,Amazon,333.84,333.84,1058,14,16,16,108,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84271,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,319.84,1.1349953672778987,20,Top of Search on-Amazon,421.78,484.77,,421.78,0,16,ENABLED,19,1.0,23,22,3.39,26,399896724869227,10.522273425499233,0,,88.10608649428559,26,0,USD,,22,23,manual,379.81,,0,424.8,0,22,464.09,16,DAILY_BUDGET,20,19,464.09,Amazon,526.74,526.74,1302,22,26,26,137,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84272,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,619.69,1.3307612029980078,37,Top of Search on-Amazon,679.66,841.6,,679.66,0,31,ENABLED,30,1.0,36,34,3.36,40,399896724869227,9.858416360776088,0,,75.14496197718631,40,0,USD,,34,40,manual,679.66,,0,781.63,0,30,632.42,27,DAILY_BUDGET,33,34,632.42,Amazon,841.6,841.6,1907,30,36,36,188,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84273,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,79.96,0.34692814994793475,4,Top of Search on-Amazon,79.96,79.96,,79.96,0,4,ENABLED,4,1.0,4,4,3.29,4,399896724869227,6.499535747446611,0,,288.2441220610305,4,0,USD,,4,4,manual,79.96,,0,79.96,0,4,230.48,4,DAILY_BUDGET,4,4,230.48,Amazon,79.96,79.96,1077,4,4,4,70,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84274,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,59.97,1.140272001798359,5,Top of Search on-Amazon,93.95,163.93,,93.95,0,3,ENABLED,4,1.0,7,5,3.42,9,399896724869227,6.508135168961202,0,,87.69837358304584,9,0,USD,,5,7,manual,79.96,,0,115.95,0,5,177.94,3,DAILY_BUDGET,5,4,177.94,Amazon,202.9,202.9,799,5,9,9,52,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84275,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,139.93,1.4481741296794073,9,Top of Search on-Amazon,139.93,220.89,,139.93,0,7,ENABLED,6,1.0,9,7,3.39,10,399896724869227,5.244755244755245,0,,69.05246955498212,10,0,USD,,7,10,manual,139.93,,0,195.91,0,6,152.53,6,DAILY_BUDGET,8,7,152.53,Amazon,220.89,220.89,858,6,9,9,45,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84276,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,219.89,1.7737388193202146,12,Top of Search on-Amazon,219.89,247.88,,219.89,0,11,ENABLED,10,1.0,11,11,3.33,12,399896724869227,5.8495821727019495,0,,56.37808617072777,12,0,USD,,11,12,manual,219.89,,0,247.88,0,10,139.75,10,DAILY_BUDGET,11,11,139.75,Amazon,247.88,247.88,718,10,11,11,42,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84292,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,6,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84293,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,9,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84294,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,6,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84295,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,22,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84296,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,24,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84297,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,29,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84298,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,45,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84300,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Off Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,nan,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,0,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84301,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,nan,0,Off Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,1300.0,0,0,0.0,0,558606714617685,nan,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,0,0,0,0,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84310,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,219.89,0.9688284923037289,14,Other on-Amazon,219.89,300.86,,219.89,0,11,ENABLED,11,1300.0,14,11,2.99,14,558606714617685,1.2172284644194757,0,,103.2174433291232,14,0,USD,,11,14,manual,219.89,,0,300.86,0,11,310.54,11,DAILY_BUDGET,14,11,310.54,Amazon,300.86,300.86,8544,11,14,14,104,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84311,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,399.8,1.2153302265788204,22,Other on-Amazon,399.8,453.78,,399.8,0,20,ENABLED,19,1300.0,21,20,2.99,22,558606714617685,1.1055098611479615,0,,82.2821631627661,22,0,USD,,20,22,manual,399.8,,0,453.78,0,19,373.38,19,DAILY_BUDGET,21,20,373.38,Amazon,453.78,453.78,11307,19,21,21,125,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84312,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,439.78,1.456516654191617,25,Other on-Amazon,541.72,580.72,,541.72,0,22,ENABLED,25,1300.0,27,28,2.99,31,558606714617685,0.9519371588337106,0,,68.65695610978175,31,0,USD,,28,28,manual,499.75,,0,520.75,0,28,427.52,22,DAILY_BUDGET,24,25,427.52,Amazon,622.69,622.69,15022,28,30,30,143,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84313,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,579.71,1.368811304036934,33,Other on-Amazon,687.65,852.59,,687.65,0,29,ENABLED,33,1300.0,40,35,2.98,42,558606714617685,1.0290124339002429,0,,73.05608866983884,42,0,USD,,35,40,manual,659.67,,0,691.67,0,35,643.31,29,DAILY_BUDGET,33,33,643.31,Amazon,880.57,880.57,20991,35,42,42,216,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84314,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,279.86,0.6706599145434404,16,Other on-Amazon,367.81,409.8,,367.81,0,14,ENABLED,18,1300.0,20,19,2.95,21,558606714617685,0.8290396311935846,0,,149.106868968121,21,0,USD,,19,20,manual,353.82,,0,335.84,0,19,631.9,14,DAILY_BUDGET,16,18,631.9,Amazon,423.79,423.79,25813,19,21,21,214,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84315,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,339.83,0.8733936973626981,18,Other on-Amazon,413.79,427.79,,413.79,0,17,ENABLED,20,1300.0,21,21,2.75,22,558606714617685,0.8521280044458852,0,,114.495902938114,22,0,USD,,21,21,manual,399.8,,0,367.82,0,21,505.82,17,DAILY_BUDGET,18,20,505.82,Amazon,441.78,441.78,21593,21,22,22,184,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
