id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,match_type,attributed_sales_same_sku14d,units_sold_other_sku14d,sales7d,sales_other_sku14d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,search_term,units_sold_same_sku1d,campaign_status,keyword,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,purchase_click_rate14d,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,keyword_id,attributed_sales_same_sku7d,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,keyword_bid,targeting,purchases_same_sku14d,units_sold_other_sku7d,spend,purchases_same_sku1d,campaign_budget_type,keyword_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
216884,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,29.99,6.664444444444444,1,BROAD,29.99,0,29.99,0.0,29.99,0,90 count creatine gummies,1,ENABLED,creatine gummies,0.0,1,700.0,1,1,4.5,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,3.571428571428571,100.0,0,15.005001667222409,1,0,197748004457307.0,USD,6.664444444444444,1,1,402815703536000,29.99,0,29.99,425782617077083,0,1.5,creatine gummies,1,0,4.5,1,DAILY_BUDGET,BROAD,1,1,4.5,Amazon,29.99,15.005001667222409,29.99,28,1,1,1,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216885,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,90 count magnesium glycinate gummies,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,25.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.5,0,DAILY_BUDGET,PHRASE,0,0,3.5,Amazon,0.0,nan,0.0,4,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216886,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,absorption company berberine,0,ENABLED,berberine supplement,0.0,0,1.0,0,0,2.7,0,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,25.0,0.0,0,nan,0,0,189812334889736.0,USD,0.0,0,0,432790521304689,0.0,0,0.0,554794794836811,0,1.2,berberine supplement,0,0,2.7,0,DAILY_BUDGET,BROAD,0,0,2.7,Amazon,0.0,nan,0.0,4,0,0,0,1,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216889,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,22.99,nan,1,TARGETING_EXPRESSION_PREDEFINED,22.99,0,22.99,0.0,22.99,0,active b complex,1,PAUSED,close-match,0.0,1,40.0,1,1,0.0,1,Inner-SP-VB-auto,71902167295137,5.263157894736842,100.0,0,0.0,1,0,128011262266839.0,USD,nan,1,1,335565565166216,22.99,0,22.99,540600850303009,0,0.8,close-match,1,0,0.0,1,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,1,1,0.0,Amazon,22.99,0.0,22.99,19,1,1,1,1,Inner-SP-VB-auto,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216891,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,active b-complex,0,PAUSED,close-match,0.0,0,40.0,0,0,3.0,0,Inner-SP-VB-auto,71902167295137,20.0,0.0,0,nan,0,0,128011262266839.0,USD,0.0,0,0,335565565166216,0.0,0,0.0,540600850303009,0,0.8,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,5,0,0,0,1,Inner-SP-VB-auto,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216895,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,8.066282420749278,1,TARGETING_EXPRESSION_PREDEFINED,0.0,1,27.99,27.99,0.0,0,adult gummy magnesium,0,ENABLED,close-match,27.99,0,1300.0,1,0,3.47,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,50.0,100.0,0,12.397284744551627,1,0,269179459475581.0,USD,8.066282420749278,0,1,551282443934041,0.0,0,27.99,285469202359062,0,1.0,close-match,0,1,3.47,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,1,0,3.47,Amazon,27.99,12.397284744551627,27.99,2,0,1,1,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216896,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,adult magnesium,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.5,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,28.57142857142857,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,7.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,7.0,Amazon,0.0,nan,0.0,7,0,0,0,2,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216898,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,adult magnesium glycinate,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.8,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,20.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.8,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.8,Amazon,0.0,nan,0.0,5,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216899,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,adult magnesium glycinate gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,2.8,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,16.666666666666664,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,2.8,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.8,Amazon,0.0,nan,0.0,6,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216900,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,adult magnesium gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.5,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,25.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.5,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.5,Amazon,0.0,nan,0.0,4,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216901,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,19.99,4.345652173913043,1,TARGETING_EXPRESSION_PREDEFINED,19.99,0,19.99,0.0,19.99,0,adult magnesium gummies,1,ENABLED,close-match,0.0,1,1300.0,1,1,2.3,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,50.0,50.0,0,23.011505752876438,1,0,269179459475581.0,USD,4.345652173913043,1,1,551282443934041,19.99,0,19.99,285469202359062,0,1.0,close-match,1,0,4.6,1,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,1,1,4.6,Amazon,19.99,23.011505752876438,19.99,4,1,1,1,2,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216902,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,adult magnesium gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.6,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,20.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.6,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.6,Amazon,0.0,nan,0.0,5,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216903,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,adult magnesium gummies,0,ENABLED,close-match,0.0,0,1300.0,0,0,3.5,0,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,25.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,551282443934041,0.0,0,0.0,285469202359062,0,1.0,close-match,0,0,3.5,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.5,Amazon,0.0,nan,0.0,4,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216907,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,6.663333333333333,0,TARGETING_EXPRESSION_PREDEFINED,19.99,0,19.99,0.0,19.99,0,adult sleep gummies,0,ENABLED,close-match,0.0,1,1300.0,1,1,3.0,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,8.333333333333332,100.0,0,15.007503751875939,1,0,269179459475581.0,USD,6.663333333333333,1,1,551282443934041,19.99,0,0.0,285469202359062,0,1.0,close-match,1,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,1,3.0,Amazon,19.99,15.007503751875939,19.99,12,1,1,1,1,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216919,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,alive magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216922,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,12.239795918367346,1,TARGETING_EXPRESSION_PREDEFINED,0.0,1,23.99,23.99,0.0,0,"alliwise magnesium glycinate gummies, with potassium, vitamin d, b6 for calm & sleep, sugar free, 60 count",0,ENABLED,close-match,23.99,0,300.0,1,0,1.96,1,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,33.33333333333333,100.0,0,8.170070862859525,1,0,269179459475581.0,USD,12.239795918367346,0,1,348012246532570,0.0,0,23.99,343806971340416,0,1.0,close-match,0,1,1.96,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,1,0,1.96,Amazon,23.99,8.170070862859525,23.99,3,0,1,1,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216923,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,allmax gummies creatine,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,3.6,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,100.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,3.6,0,DAILY_BUDGET,BROAD,0,0,3.6,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216924,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,29.99,8.330555555555556,1,BROAD,29.99,0,29.99,0.0,29.99,0,alpha brain creatine gummies,1,ENABLED,creatine gummies,0.0,1,700.0,1,1,3.6,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,100.0,100.0,0,12.004001333777927,1,0,197748004457307.0,USD,8.330555555555556,1,1,402815703536000,29.99,0,29.99,425782617077083,0,1.5,creatine gummies,1,0,3.6,1,DAILY_BUDGET,BROAD,1,1,3.6,Amazon,29.99,12.004001333777927,29.99,1,1,1,1,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216928,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,altu creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,4.05,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,100.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,4.05,0,DAILY_BUDGET,BROAD,0,0,4.05,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216932,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,29.99,6.664444444444444,1,BROAD,29.99,0,29.99,0.0,29.99,0,american made creatine gummies,1,ENABLED,creatine gummies,0.0,1,700.0,1,1,4.5,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,50.0,100.0,0,15.005001667222409,1,0,197748004457307.0,USD,6.664444444444444,1,1,402815703536000,29.99,0,29.99,425782617077083,0,1.5,creatine gummies,1,0,4.5,1,DAILY_BUDGET,BROAD,1,1,4.5,Amazon,29.99,15.005001667222409,29.99,2,1,1,1,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216933,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,american made magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.43,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.43,0,DAILY_BUDGET,PHRASE,0,0,3.43,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216935,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,48.98,18.14074074074074,2,BROAD,48.98,0,48.98,0.0,48.98,0,ampk berberine,2,ENABLED,berberine supplement,0.0,2,1.0,2,2,2.7,2,Inner-SP-KW-Berberine Capsules-PM-Berberine,492405995934092,100.0,200.0,0,5.51245406288281,2,0,189812334889736.0,USD,18.14074074074074,2,2,432790521304689,48.98,0,48.98,554794794836811,0,1.2,berberine supplement,2,0,2.7,2,DAILY_BUDGET,BROAD,2,2,2.7,Amazon,48.98,5.51245406288281,48.98,1,2,2,2,1,Inner-SP-KW-Berberine Capsules-PM-Berberine Supplement-2k,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216944,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-08,19.99,5.711428571428571,1,PHRASE,19.99,0,19.99,0.0,19.99,0,are there any magnesium glycinate supplements that are gluten-free or dairy-free,1,ENABLED,magnesium glycinate,0.0,1,1.0,1,1,3.5,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,11.11111111111111,100.0,0,17.508754377188595,1,0,269179459475581.0,USD,5.711428571428571,1,1,369202946261989,19.99,0,19.99,423666555472075,0,1.0,magnesium glycinate,1,0,3.5,1,DAILY_BUDGET,PHRASE,1,1,3.5,Amazon,19.99,17.508754377188595,19.99,9,1,1,1,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216950,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-04,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,arrae creatine gummies,0,ENABLED,creatine gummies,0.0,0,700.0,0,0,2.4,0,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,11.11111111111111,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,402815703536000,0.0,0,0.0,425782617077083,0,1.5,creatine gummies,0,0,2.4,0,DAILY_BUDGET,BROAD,0,0,2.4,Amazon,0.0,nan,0.0,9,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216952,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,art digest creatine,0,ENABLED,creatine,0.0,0,100.0,0,0,2.38,0,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,100.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,407556257369922,0.0,0,0.0,343251949063559,0,1.7,creatine,0,0,2.38,0,DAILY_BUDGET,BROAD,0,0,2.38,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216956,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-06,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,0,ascent creatine,0,ENABLED,creatine,0.0,0,100.0,0,0,4.25,0,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,25.0,0.0,0,nan,0,0,197748004457307.0,USD,0.0,0,0,407556257369922,0.0,0,0.0,343251949063559,0,1.7,creatine,0,0,4.25,0,DAILY_BUDGET,BROAD,0,0,4.25,Amazon,0.0,nan,0.0,4,0,0,0,1,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216958,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,ashwagandha l theanine magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216961,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-07,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,ashwagandha magnesium glycinate,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,7.6923076923076925,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,13,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216962,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-10,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,ashwagandha magnesium glycinate gummy,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216965,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-04,29.99,12.495833333333334,1,BROAD,29.99,0,29.99,0.0,50.14,0,asumtal creatine monohydrate gummies,1,ENABLED,creatine gummies,0.0,1,700.0,1,2,2.4,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,391617266091470,33.33333333333333,100.0,0,8.002667555851952,2,0,197748004457307.0,USD,12.495833333333334,1,1,402815703536000,29.99,0,29.99,425782617077083,0,1.5,creatine gummies,1,0,2.4,1,DAILY_BUDGET,BROAD,1,1,2.4,Amazon,29.99,8.002667555851952,50.14,3,2,1,2,1,Inner-SP-KW-Creatine Gummies-creatine gummies-BM-CPC-600,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216968,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-05,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,b 3 vitamins,0,PAUSED,close-match,0.0,0,40.0,0,0,3.0,0,Inner-SP-VB-auto,71902167295137,50.0,0.0,0,nan,0,0,128011262266839.0,USD,0.0,0,0,335565565166216,0.0,0,0.0,540600850303009,0,0.8,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-VB-auto,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
216972,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-09,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,b complex,0,PAUSED,close-match,0.0,0,40.0,0,0,3.0,0,Inner-SP-VB-auto,71902167295137,0.7751937984496124,0.0,0,nan,0,0,128011262266839.0,USD,0.0,0,0,335565565166216,0.0,0,0.0,540600850303009,0,0.8,close-match,0,0,3.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,3.0,Amazon,0.0,nan,0.0,129,0,0,0,1,Inner-SP-VB-auto,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
